issue_key,issuetype,created,reporter,sp_estimator,reporter_bugnum,reporter_recent_bugnum,reporter_stable_sp_rate,assignee_bugnum,assignee_recent_bugnum,assignee_stable_sp_rate
MESOS-1303,Bug,2014-05-05T19:05:43.000+0000,idownes,idownes,2,2,0.875,1,0,0.869565217
MESOS-1199,Improvement,2014-04-08T18:20:27.000+0000,idownes,idownes,1,1,0.875,0,0,1
MESOS-1148,Improvement,2014-03-26T20:48:43.000+0000,wfarner,wfarner,0,0,1,5,2,0.881578947
MESOS-1127,Task,2014-03-20T17:23:15.000+0000,benjaminhindman,benjaminhindman,1,0,0.8,4,1,0.881578947
MESOS-1081,Bug,2014-03-11T21:48:00.000+0000,adam-mesos,adam-mesos,1,1,1,3,0,0.881578947
MESOS-1013,Bug,2014-02-18T21:34:32.000+0000,vinodkone,vinodkone,3,0,0.901785714,0,0,0.928571429
MESOS-998,Bug,2014-02-12T23:54:28.000+0000,idownes,idownes,0,0,0.875,0,0,0.92
MESOS-934,Bug,2014-01-21T18:43:58.000+0000,bmahler,bmahler,1,1,0.925925926,0,0,0.975
MESOS-920,Improvement,2014-01-17T19:09:50.000+0000,bmahler,bmahler,0,0,0.925925926,0,0,0.939393939
MESOS-907,Story,2014-01-15T00:53:27.000+0000,adam-mesos,adam-mesos,0,0,1,0,0,0.869565217
MESOS-786,Bug,2013-10-30T19:39:15.000+0000,vinodkone,vinodkone,2,1,0.901785714,2,1,0.881578947
MESOS-723,Improvement,2013-10-06T01:35:55.000+0000,vinodkone,vinodkone,1,0,0.901785714,1,0,0.881578947
MESOS-598,Bug,2013-07-30T01:33:22.000+0000,benjaminhindman,benjaminhindman,0,0,0.8,0,0,1
MESOS-487,Bug,2013-05-29T22:29:32.000+0000,vinodkone,vinodkone,0,0,0.901785714,0,0,0.881578947
MESOS-313,Improvement,2012-11-19T21:12:22.000+0000,woggle,woggle,0,0,1,0,0,1
